time,23.297,rpm,0,maf,2.30,MAP,-6.63,afr,9.03,vref,0.01,TP,0.40,CLT,21.53,MAT,NaN,ckp_c,13,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,42.69,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.333,rpm,0,maf,2.37,MAP,-6.63,afr,9.04,vref,0.02,TP,0.30,CLT,21.26,MAT,NaN,ckp_c,14,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,42.69,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.386,rpm,0,maf,2.37,MAP,-6.63,afr,9.04,vref,0.02,TP,0.30,CLT,21.26,MAT,NaN,ckp_c,15,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,42.69,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.440,rpm,0,maf,2.22,MAP,-6.63,afr,9.04,vref,0.02,TP,0.30,CLT,21.56,MAT,NaN,ckp_c,16,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,37.32,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.513,rpm,287,maf,2.22,MAP,-5.76,afr,9.04,vref,0.02,TP,0.30,CLT,21.56,MAT,NaN,ckp_c,17,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1494,msg,crankingFuel=1494,msg,crankingFuel=1494,msg,crankingFuel=1494,
time,23.530,rpm,287,maf,2.22,MAP,-5.76,afr,9.04,vref,0.02,TP,0.30,CLT,21.56,MAT,NaN,ckp_c,18,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.562,rpm,287,maf,2.23,MAP,-5.76,afr,9.04,vref,0.02,TP,0.00,CLT,21.90,MAT,NaN,ckp_c,19,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1489,msg,crankingFuel=1489,msg,crankingFuel=1489,msg,crankingFuel=1489,
time,23.604,rpm,287,maf,2.23,MAP,-5.76,afr,9.04,vref,0.02,TP,0.00,CLT,21.90,MAT,NaN,ckp_c,20,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.627,rpm,287,maf,2.23,MAP,-5.76,afr,9.04,vref,0.02,TP,0.00,CLT,21.90,MAT,NaN,ckp_c,21,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.643,rpm,287,maf,2.42,MAP,-5.76,afr,9.03,vref,0.01,TP,0.30,CLT,21.20,MAT,NaN,ckp_c,22,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1500,msg,crankingFuel=1500,msg,crankingFuel=1500,msg,crankingFuel=1500,
time,23.660,rpm,287,maf,2.42,MAP,-5.76,afr,9.03,vref,0.01,TP,0.30,CLT,21.20,MAT,NaN,ckp_c,23,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.698,rpm,287,maf,2.42,MAP,-5.76,afr,9.03,vref,0.01,TP,0.30,CLT,21.20,MAT,NaN,ckp_c,24,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.721,rpm,576,maf,2.42,MAP,-5.85,afr,9.03,vref,0.01,TP,0.30,CLT,21.20,MAT,NaN,ckp_c,25,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,42.69,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.738,rpm,576,maf,2.78,MAP,-5.85,afr,9.04,vref,0.02,TP,0.20,CLT,21.35,MAT,NaN,ckp_c,26,fuel_base,21.35,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,21.35,timing,56.35,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.764,rpm,576,maf,2.78,MAP,-5.85,afr,9.04,vref,0.02,TP,0.20,CLT,21.35,MAT,NaN,ckp_c,27,fuel_base,21.35,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,21.35,timing,56.35,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.808,rpm,576,maf,2.78,MAP,-5.85,afr,9.04,vref,0.02,TP,0.20,CLT,21.35,MAT,NaN,ckp_c,28,fuel_base,21.35,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,21.35,timing,56.35,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.840,rpm,576,maf,3.18,MAP,-5.85,afr,9.06,vref,0.03,TP,0.30,CLT,21.53,MAT,NaN,ckp_c,29,fuel_base,18.26,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,18.26,timing,53.26,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.861,rpm,576,maf,3.18,MAP,-5.85,afr,9.06,vref,0.03,TP,0.30,CLT,21.53,MAT,NaN,ckp_c,30,fuel_base,18.26,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,18.26,timing,53.26,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.905,rpm,576,maf,3.18,MAP,-5.85,afr,9.06,vref,0.03,TP,0.30,CLT,21.53,MAT,NaN,ckp_c,31,fuel_base,18.26,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,18.26,timing,53.26,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,23.947,rpm,576,maf,2.28,MAP,-5.85,afr,9.03,vref,0.01,TP,0.30,CLT,21.53,MAT,NaN,ckp_c,32,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,42.69,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,24.000,rpm,576,maf,2.28,MAP,-5.85,afr,9.03,vref,0.01,TP,0.30,CLT,21.53,MAT,NaN,ckp_c,32,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,42.69,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,24.125,rpm,576,maf,2.30,MAP,-5.85,afr,9.06,vref,0.03,TP,0.20,CLT,21.65,MAT,NaN,ckp_c,33,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,42.69,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,24.249,rpm,576,maf,1.88,MAP,-5.85,afr,9.04,vref,0.02,TP,0.10,CLT,21.41,MAT,NaN,ckp_c,34,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
msg,unexpected eventIndex=10000,
time,24.440,rpm,576,maf,1.84,MAP,-5.85,afr,9.03,vref,0.01,TP,0.30,CLT,21.41,MAT,NaN,ckp_c,35,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,24.559,rpm,576,maf,1.81,MAP,-5.85,afr,9.04,vref,0.02,TP,0.20,CLT,21.41,MAT,NaN,ckp_c,36,fuel_base,1.54,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.54,timing,36.54,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,25.000,rpm,0,maf,1.56,MAP,-5.85,afr,9.02,vref,0.01,TP,0.20,CLT,21.53,MAT,NaN,ckp_c,36,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,26.000,rpm,0,maf,1.65,MAP,-5.85,afr,9.03,vref,0.01,TP,0.30,CLT,21.69,MAT,NaN,ckp_c,36,fuel_base,1.54,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.54,timing,36.54,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.000,rpm,0,maf,1.51,MAP,-5.85,afr,9.04,vref,0.02,TP,0.30,CLT,21.72,MAT,NaN,ckp_c,36,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.170,rpm,0,maf,1.55,MAP,-5.85,afr,9.04,vref,0.02,TP,0.30,CLT,21.59,MAT,NaN,ckp_c,37,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.239,rpm,0,maf,1.69,MAP,-5.85,afr,9.03,vref,0.01,TP,0.20,CLT,21.53,MAT,NaN,ckp_c,38,fuel_base,1.54,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.54,timing,36.54,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.281,rpm,576,maf,1.69,MAP,-5.74,afr,9.03,vref,0.01,TP,0.20,CLT,21.53,MAT,NaN,ckp_c,39,fuel_base,1.54,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.54,timing,36.54,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.312,rpm,576,maf,1.87,MAP,-5.74,afr,9.06,vref,0.03,TP,0.30,CLT,21.47,MAT,NaN,ckp_c,40,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.361,rpm,576,maf,1.87,MAP,-5.74,afr,9.06,vref,0.03,TP,0.30,CLT,21.47,MAT,NaN,ckp_c,41,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.423,rpm,576,maf,1.96,MAP,-5.74,afr,9.03,vref,0.01,TP,0.40,CLT,21.47,MAT,NaN,ckp_c,42,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.466,rpm,576,maf,1.96,MAP,-5.74,afr,9.03,vref,0.01,TP,0.40,CLT,21.47,MAT,NaN,ckp_c,43,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.499,rpm,576,maf,2.01,MAP,-5.74,afr,9.04,vref,0.02,TP,0.30,CLT,21.26,MAT,NaN,ckp_c,44,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.520,rpm,576,maf,2.01,MAP,-5.74,afr,9.04,vref,0.02,TP,0.30,CLT,21.26,MAT,NaN,ckp_c,45,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.559,rpm,576,maf,2.01,MAP,-5.74,afr,9.04,vref,0.02,TP,0.30,CLT,21.26,MAT,NaN,ckp_c,46,fuel_base,1.53,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.53,timing,36.53,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.617,rpm,576,maf,2.07,MAP,-5.74,afr,9.04,vref,0.02,TP,0.10,CLT,21.56,MAT,NaN,ckp_c,47,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,37.32,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.659,rpm,576,maf,2.07,MAP,-5.74,afr,9.04,vref,0.02,TP,0.10,CLT,21.56,MAT,NaN,ckp_c,48,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,37.32,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.707,rpm,284,maf,2.11,MAP,-5.80,afr,9.03,vref,0.01,TP,0.20,CLT,22.09,MAT,NaN,ckp_c,49,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1486,msg,crankingFuel=1486,msg,crankingFuel=1486,msg,crankingFuel=1486,
time,27.724,rpm,284,maf,2.11,MAP,-5.80,afr,9.03,vref,0.01,TP,0.20,CLT,22.09,MAT,NaN,ckp_c,50,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.750,rpm,284,maf,2.11,MAP,-5.80,afr,9.03,vref,0.01,TP,0.20,CLT,22.09,MAT,NaN,ckp_c,51,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1495,msg,crankingFuel=1495,msg,crankingFuel=1495,msg,crankingFuel=1495,
time,27.798,rpm,284,maf,2.12,MAP,-5.80,afr,9.04,vref,0.02,TP,0.10,CLT,21.50,MAT,NaN,ckp_c,52,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.832,rpm,284,maf,2.12,MAP,-5.80,afr,9.04,vref,0.02,TP,0.10,CLT,21.50,MAT,NaN,ckp_c,53,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.858,rpm,284,maf,2.12,MAP,-5.80,afr,9.04,vref,0.02,TP,0.10,CLT,21.50,MAT,NaN,ckp_c,54,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1495,msg,crankingFuel=1495,msg,crankingFuel=1495,msg,crankingFuel=1495,
time,27.881,rpm,284,maf,2.12,MAP,-5.80,afr,9.04,vref,0.02,TP,0.10,CLT,21.50,MAT,NaN,ckp_c,55,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,27.919,rpm,284,maf,2.31,MAP,-5.80,afr,9.03,vref,0.01,TP,0.00,CLT,21.96,MAT,NaN,ckp_c,56,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
msg,crankingFuel=1488,msg,crankingFuel=1488,msg,crankingFuel=1488,msg,crankingFuel=1488,
time,27.986,rpm,284,maf,2.31,MAP,-5.80,afr,9.03,vref,0.01,TP,0.00,CLT,21.96,MAT,NaN,ckp_c,57,fuel_base,7.69,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,7.69,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,28.003,rpm,284,maf,2.48,MAP,-5.80,afr,9.04,vref,0.02,TP,0.20,CLT,21.99,MAT,NaN,ckp_c,57,fuel_base,14.33,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,14.33,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
time,28.086,rpm,284,maf,2.19,MAP,-5.80,afr,9.03,vref,0.01,TP,0.20,CLT,21.38,MAT,NaN,ckp_c,58,fuel_base,2.32,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,2.32,timing,76.00,duty0,0.00,dwell0,0.00,period0,2103.33,duty1,NaN,dwell1,0.00,period1,0.00,
