"MShift v0.01: Bowling & Grippo MS1 Base Code MShift v0.01"
"Capture Date: Sun Jan 10 12:16:41 EST 2016"
Time	RPM	CLT	IAT	TPS	MAF	MAP	AFR	vBatt	Load	ignAdv	Knock	speed	dRPM	airMass	pedal	trg err	injPulse	fuel: base	fuel: VE	fuel: EL accel	fuel: tpsAccel	fuel: IAT corr	fuel: wall corr ms	fuel: wall amout	baroCorrection
	RPM	°C	°C	%	V	MAP	AFR	V	%	deg	Volts	kph	dRpm	Kg/h	%	counter	ms	ms	ratio	%	ms	%	ms	ms	%
309.410	1007	99.8	16.5	0	0.00	30	10.09	13.41	30	22.35	2.04	0.00	1.006	0.000	0.000	540	4.024	3.03	72.580	0.000	0.000	1.000	0.000	0.000	1.000
309.547	1017	100.0	16.5	0	0.00	29	10.04	13.42	29	22.35	2.05	0.00	0.990	0.000	0.000	540	4.008	3.01	72.659	0.000	0.000	1.000	0.000	0.000	1.000
309.681	1025	99.6	16.5	0	0.00	29	10.00	13.61	29	22.35	2.05	0.00	1.000	0.000	0.000	540	4.009	3.01	72.662	0.000	0.000	1.000	0.000	0.000	1.000
309.809	1025	99.6	16.5	0	0.00	29	10.11	13.49	29	22.35	2.08	0.00	1.000	0.000	0.000	540	4.004	3.00	72.678	0.000	0.000	1.000	0.000	0.000	1.000
309.943	1036	99.4	16.5	0	0.00	29	10.11	13.72	29	22.35	2.07	0.00	0.993	0.000	0.000	540	3.995	3.00	72.675	0.000	0.000	1.000	0.000	0.000	1.000
310.066	1035	99.6	16.5	0	0.00	29	10.14	13.79	29	22.35	2.08	0.00	1.001	0.000	0.000	540	3.985	2.98	72.760	0.000	0.000	1.000	0.000	0.000	1.000
310.194	1036	99.6	16.5	0	0.00	29	10.09	13.37	29	22.35	2.08	0.00	0.999	0.000	0.000	540	3.983	2.98	72.757	0.000	0.000	1.000	0.000	0.000	1.000
310.322	1036	99.6	16.5	0	0.00	29	10.13	13.54	29	22.35	2.07	0.00	1.000	0.000	0.000	540	3.979	2.98	72.780	0.000	0.000	1.000	0.000	0.000	1.000
310.451	1037	100.1	16.5	0	0.00	29	10.05	13.69	29	22.35	2.08	0.00	0.999	0.000	0.000	541	3.972	2.98	72.763	0.000	0.000	1.000	0.000	0.000	1.000
310.585	1031	99.6	16.4	0	0.00	29	10.12	13.82	29	22.35	2.07	0.00	1.006	0.000	0.000	542	3.972	2.98	72.868	0.000	0.000	1.000	0.000	0.000	1.000
310.705	1034	98.9	16.5	0	0.00	29	10.09	13.24	29	22.36	2.08	0.00	0.997	0.000	0.000	542	3.982	2.99	72.750	0.000	0.000	1.000	0.000	0.000	1.000
310.841	1026	98.7	16.5	0	0.00	29	10.10	13.49	29	22.35	2.08	0.00	1.008	0.000	0.000	542	3.994	3.00	72.768	0.000	0.000	1.000	0.000	0.000	1.000
310.962	1032	99.8	16.5	0	0.00	29	10.10	13.56	29	22.35	2.08	0.00	1.009	0.000	0.000	542	3.998	3.00	72.771	0.000	0.000	1.000	0.000	0.000	1.000
311.089	1034	99.8	16.4	0	0.00	29	10.11	13.36	29	22.35	2.08	0.00	0.989	0.000	0.000	542	3.992	2.98	72.749	0.000	0.000	1.000	0.000	0.000	1.000
311.218	1016	99.8	16.5	0	0.00	29	10.14	13.63	29	22.36	2.07	0.00	1.018	0.000	0.000	542	3.994	2.99	72.774	0.000	0.000	1.000	0.000	0.000	1.000
311.351	1021	99.8	16.5	0	0.00	29	10.01	13.27	29	22.35	2.05	0.00	0.995	0.000	0.000	542	3.994	2.99	72.801	0.000	0.000	1.000	0.000	0.000	1.000
311.481	995	99.6	16.5	0	0.00	29	10.09	13.54	29	22.35	2.07	0.00	1.026	0.000	0.000	542	4.024	3.01	72.762	0.000	0.000	1.000	0.000	0.000	1.000
311.601	1012	100.1	16.5	0	0.00	29	10.07	13.48	29	22.35	2.07	0.00	0.983	0.000	0.000	542	4.010	3.01	72.741	0.000	0.000	1.000	0.000	0.000	1.000
311.730	1017	99.6	16.5	0	0.00	29	10.12	13.58	29	22.35	2.08	0.00	0.995	0.000	0.000	542	3.999	3.00	72.709	0.000	0.000	1.000	0.000	0.000	1.000
311.863	1021	99.6	16.5	0	0.00	29	10.10	13.52	29	22.35	2.07	0.00	0.996	0.000	0.000	542	4.000	3.01	72.660	0.000	0.000	1.000	0.000	0.000	1.000
311.993	1016	100.3	16.5	0	0.00	29	10.12	13.63	29	22.35	2.06	0.00	1.005	0.000	0.000	542	4.003	3.01	72.712	0.000	0.000	1.000	0.000	0.000	1.000
312.114	1001	99.6	16.5	0	0.00	29	10.00	13.24	29	22.35	2.07	0.00	1.015	0.000	0.000	542	4.009	3.01	72.748	0.000	0.000	1.000	0.000	0.000	1.000
312.243	1013	99.8	16.5	0	0.00	30	10.15	13.67	30	22.35	2.07	0.00	0.988	0.000	0.000	542	4.020	3.02	72.602	0.000	0.000	1.000	0.000	0.000	1.000
312.376	990	99.1	16.5	0	0.00	30	10.00	13.29	30	22.35	2.07	0.00	0.989	0.000	0.000	543	4.020	3.02	72.698	0.000	0.000	1.000	0.000	0.000	1.000
312.507	1001	98.9	16.5	0	0.00	30	10.15	13.71	30	22.35	2.07	0.00	0.989	0.000	0.000	543	4.024	3.02	72.693	0.000	0.000	1.000	0.000	0.000	1.000
312.630	1033	100.3	16.5	0	0.00	29	10.11	13.62	29	22.35	2.07	0.00	0.992	0.000	0.000	543	4.023	3.01	72.552	0.000	0.000	1.000	0.000	0.000	1.000
312.762	1046	100.1	16.5	0	0.00	29	10.10	13.56	29	22.35	2.07	0.00	0.988	0.000	0.000	544	3.992	2.98	72.686	0.000	0.000	1.000	0.000	0.000	1.000
312.884	1051	99.6	16.5	0	0.00	29	10.12	13.62	29	22.37	2.07	0.00	0.995	0.000	0.000	544	3.968	2.97	72.800	0.000	0.000	1.000	0.000	0.000	1.000
313.017	1041	99.6	16.6	0	0.00	29	10.11	13.36	29	22.35	2.07	0.00	1.010	0.000	0.000	545	3.963	2.96	72.940	0.000	0.000	1.000	0.000	0.000	1.000
313.138	1050	99.8	16.5	0	0.00	29	10.13	13.66	29	22.35	2.07	0.00	0.991	0.000	0.000	546	3.969	2.97	72.798	0.000	0.000	1.000	0.000	0.000	1.000
313.267	1032	101.2	16.5	0	0.00	29	10.08	13.49	29	22.36	2.06	0.00	1.017	0.000	0.000	546	3.966	2.97	72.837	0.000	0.000	1.000	0.000	0.000	1.000
313.400	1024	99.1	16.4	0	0.00	29	10.13	13.48	29	22.35	2.07	0.00	1.008	0.000	0.000	546	3.986	2.99	72.685	0.000	0.000	1.000	0.000	0.000	1.000
313.520	1014	100.0	16.4	0	0.00	29	10.01	13.32	29	22.36	2.08	0.00	1.010	0.000	0.000	547	4.000	3.00	72.773	0.000	0.000	1.000	0.000	0.000	1.000
313.648	1015	99.6	16.5	0	0.00	30	10.12	13.58	30	22.35	2.06	0.00	0.999	0.000	0.000	548	4.007	3.02	72.632	0.000	0.000	1.000	0.000	0.000	1.000
313.776	1018	100.0	16.5	0	0.00	30	10.07	13.63	30	22.35	2.06	0.00	1.011	0.000	0.000	548	4.025	3.03	72.617	0.000	0.000	1.000	0.000	0.000	1.000
313.904	1007	99.8	16.4	0	0.00	30	10.09	13.54	30	22.35	2.07	0.00	1.011	0.000	0.000	548	4.030	3.03	72.552	0.000	0.000	1.000	0.000	0.000	1.000
314.037	1021	99.8	16.5	0	0.00	30	10.09	13.31	30	22.35	2.07	0.00	0.986	0.000	0.000	548	4.027	3.02	72.578	0.000	0.000	1.000	0.000	0.000	1.000
314.165	1021	99.8	16.5	0	0.00	29	10.12	13.55	29	22.35	2.07	0.00	1.000	0.000	0.000	548	4.008	3.01	72.541	0.000	0.000	1.000	0.000	0.000	1.000
314.292	1012	100.0	16.5	0	0.00	30	10.00	13.58	30	22.35	2.07	0.00	1.009	0.000	0.000	548	4.027	3.03	72.528	0.000	0.000	1.000	0.000	0.000	1.000
314.417	1014	100.0	16.5	0	0.00	30	10.05	13.49	30	22.35	2.07	0.00	0.998	0.000	0.000	548	4.025	3.02	72.602	0.000	0.000	1.000	0.000	0.000	1.000
314.549	1021	100.0	16.5	0	0.00	30	10.05	13.63	30	22.35	2.07	0.00	0.993	0.000	0.000	549	4.010	3.01	72.605	0.000	0.000	1.000	0.000	0.000	1.000
314.680	1030	100.0	16.5	0	0.00	30	10.09	13.32	30	22.35	2.08	0.00	0.991	0.000	0.000	549	4.008	3.02	72.559	0.000	0.000	1.000	0.000	0.000	1.000
314.800	1026	100.0	16.1	0	0.00	30	10.01	13.39	30	22.35	2.06	0.00	1.004	0.000	0.000	550	4.014	3.01	72.541	0.000	0.000	1.000	0.000	0.000	1.000
314.928	1019	100.0	16.5	0	0.00	30	10.08	13.93	30	22.35	2.07	0.00	1.007	0.000	0.000	550	4.050	3.04	72.338	0.000	0.000	1.000	0.000	0.000	1.000
315.055	1004	100.1	16.6	0	0.00	30	10.04	13.24	30	22.34	2.06	0.00	1.015	0.000	0.000	552	4.038	3.02	72.519	0.000	0.000	1.000	0.000	0.000	1.000
315.187	1028	99.8	16.5	0	0.00	30	10.08	13.48	30	22.35	2.07	0.00	1.001	0.000	0.000	552	4.015	3.01	72.478	0.000	0.000	1.000	0.000	0.000	1.000
315.318	1027	99.6	16.5	0	0.00	30	10.00	13.77	30	22.35	2.08	0.00	1.001	0.000	0.000	552	4.040	3.04	72.344	0.000	0.000	1.000	0.000	0.000	1.000
315.444	1019	99.8	16.5	0	0.00	30	10.04	13.63	30	22.35	2.08	0.00	0.993	0.000	0.000	552	4.041	3.03	72.442	0.000	0.000	1.000	0.000	0.000	1.000
315.568	1031	100.0	16.5	0	0.00	29	10.06	13.21	29	22.35	2.06	0.00	0.988	0.000	0.000	552	4.021	3.01	72.566	0.000	0.000	1.000	0.000	0.000	1.000
315.696	1039	100.0	16.5	0	0.00	29	10.06	13.55	29	22.35	2.08	0.00	0.992	0.000	0.000	552	4.009	3.01	72.512	0.000	0.000	1.000	0.000	0.000	1.000
315.824	1023	100.3	16.5	0	0.00	30	10.00	13.77	30	22.35	2.07	0.00	1.016	0.000	0.000	552	4.034	3.02	72.470	0.000	0.000	1.000	0.000	0.000	1.000
315.954	1026	100.0	16.5	0	0.00	30	10.04	13.18	30	22.35	2.07	0.00	0.997	0.000	0.000	552	4.026	3.02	72.530	0.000	0.000	1.000	0.000	0.000	1.000
316.086	1039	100.0	16.5	0	0.00	30	10.05	13.78	30	22.35	2.06	0.00	0.987	0.000	0.000	552	4.010	3.01	72.474	0.000	0.000	1.000	0.000	0.000	1.000
316.216	1033	100.0	16.5	0	0.00	30	10.05	13.28	30	22.35	2.07	0.00	1.006	0.000	0.000	552	4.015	3.02	72.486	0.000	0.000	1.000	0.000	0.000	1.000
316.338	1041	100.1	16.5	0	0.00	29	10.04	13.55	29	22.35	2.08	0.00	0.992	0.000	0.000	553	4.001	3.00	72.565	0.000	0.000	1.000	0.000	0.000	1.000
316.470	1034	100.0	16.5	0	0.00	29	10.04	13.24	29	22.35	2.08	0.00	0.993	0.000	0.000	554	3.999	3.00	72.618	0.000	0.000	1.000	0.000	0.000	1.000
316.599	1041	100.0	16.5	0	0.00	29	10.04	13.53	29	22.35	2.08	0.00	1.010	0.000	0.000	554	3.999	3.00	72.626	0.000	0.000	1.000	0.000	0.000	1.000
316.720	1022	100.5	16.5	0	0.00	30	10.00	13.67	30	22.35	2.07	0.00	1.009	0.000	0.000	554	4.016	3.01	72.560	0.000	0.000	1.000	0.000	0.000	1.000
316.848	1015	100.1	16.5	0	0.00	30	10.03	13.21	30	22.35	2.08	0.00	1.007	0.000	0.000	554	4.011	3.02	72.607	0.000	0.000	1.000	0.000	0.000	1.000
316.976	1027	100.0	16.5	0	0.00	29	10.04	13.60	29	22.35	2.06	0.00	0.988	0.000	0.000	554	4.009	3.01	72.595	0.000	0.000	1.000	0.000	0.000	1.000
317.104	1020	100.1	16.5	0	0.00	30	10.03	13.38	30	22.35	2.09	0.00	1.007	0.000	0.000	555	4.025	3.02	72.569	0.000	0.000	1.000	0.000	0.000	1.000
317.232	1024	100.3	16.4	0	0.00	29	10.02	13.30	29	22.36	2.07	0.00	0.996	0.000	0.000	556	4.009	3.01	72.600	0.000	0.000	1.000	0.000	0.000	1.000
317.362	1028	100.5	16.5	0	0.00	30	10.00	13.16	30	22.35	2.07	0.00	0.996	0.000	0.000	556	4.013	3.03	72.378	0.000	0.000	1.000	0.000	0.000	1.000
317.494	1014	100.0	16.5	0	0.00	30	10.04	13.59	30	22.35	2.07	0.00	1.014	0.000	0.000	556	4.041	3.05	72.376	0.000	0.000	1.000	0.000	0.000	1.000
317.617	1005	100.1	16.5	0	0.00	30	10.02	13.97	30	22.35	2.07	0.00	1.009	0.000	0.000	556	4.061	3.07	72.037	0.000	0.000	1.000	0.000	0.000	1.000
317.753	1001	100.3	16.5	0	0.00	30	10.03	13.52	30	22.35	2.07	0.00	1.004	0.000	0.000	556	4.059	3.05	72.362	0.000	0.000	1.000	0.000	0.000	1.000
317.875	1030	100.0	16.5	0	0.00	30	10.00	13.20	30	22.35	2.07	0.00	0.984	0.000	0.000	556	4.002	3.01	72.504	0.000	0.000	1.000	0.000	0.000	1.000
318.000	1047	100.1	16.5	0	0.00	29	10.03	13.53	29	22.35	2.07	0.00	0.984	0.000	0.000	556	3.995	2.99	72.598	0.000	0.000	1.000	0.000	0.000	1.000
318.130	1047	100.3	16.5	0	0.00	29	10.00	13.60	29	22.35	2.07	0.00	1.002	0.000	0.000	556	3.999	3.00	72.523	0.000	0.000	1.000	0.000	0.000	1.000
318.262	1037	100.3	16.5	0	0.00	30	10.02	13.49	30	22.35	2.08	0.00	1.010	0.000	0.000	556	4.004	3.01	72.554	0.000	0.000	1.000	0.000	0.000	1.000
318.393	1045	100.1	16.5	0	0.00	29	10.05	13.24	29	22.35	2.07	0.00	0.992	0.000	0.000	556	3.997	3.00	72.502	0.000	0.000	1.000	0.000	0.000	1.000
318.515	1033	100.1	16.4	0	0.00	29	10.03	13.80	29	22.35	2.06	0.00	1.012	0.000	0.000	556	4.002	3.00	72.610	0.000	0.000	1.000	0.000	0.000	1.000
318.640	1031	100.7	16.5	0	0.00	30	10.04	13.83	30	22.35	2.07	0.00	1.002	0.000	0.000	556	4.021	3.02	72.400	0.000	0.000	1.000	0.000	0.000	1.000
318.769	1029	100.8	16.5	0	0.00	30	10.00	13.33	30	22.35	2.08	0.00	1.002	0.000	0.000	556	4.018	3.01	72.582	0.000	0.000	1.000	0.000	0.000	1.000
318.899	1032	100.0	16.5	0	0.00	29	10.03	13.37	29	22.35	2.06	0.00	0.997	0.000	0.000	556	3.989	2.98	72.752	0.000	0.000	1.000	0.000	0.000	1.000
319.026	1049	100.5	16.5	0	0.00	29	10.01	13.35	29	22.35	2.07	0.00	0.984	0.000	0.000	556	3.990	2.99	72.588	0.000	0.000	1.000	0.000	0.000	1.000
319.158	1036	100.1	16.5	0	0.00	29	10.06	13.47	29	22.35	2.08	0.00	1.013	0.000	0.000	556	4.003	3.00	72.561	0.000	0.000	1.000	0.000	0.000	1.000
319.289	1021	100.1	16.5	0	0.00	30	10.03	13.27	30	22.35	2.06	0.00	0.996	0.000	0.000	556	4.030	3.03	72.448	0.000	0.000	1.000	0.000	0.000	1.000
319.411	1014	100.7	16.4	0	0.00	30	10.03	13.59	30	22.35	2.06	0.00	1.007	0.000	0.000	556	4.032	3.03	72.462	0.000	0.000	1.000	0.000	0.000	1.000
319.537	1018	100.8	16.4	0	0.00	30	10.00	13.69	30	22.36	2.06	0.00	0.996	0.000	0.000	557	4.041	3.03	72.385	0.000	0.000	1.000	0.000	0.000	1.000
319.669	1036	100.5	16.5	0	0.00	30	10.01	13.19	30	22.34	2.06	0.00	0.983	0.000	0.000	558	4.025	3.02	72.448	0.000	0.000	1.000	0.000	0.000	1.000
319.798	1044	100.1	16.5	0	0.00	30	10.03	13.62	30	22.35	2.07	0.00	0.992	0.000	0.000	558	4.016	3.01	72.386	0.000	0.000	1.000	0.000	0.000	1.000
319.923	1027	100.7	16.4	0	0.00	30	10.01	13.76	30	22.36	2.09	0.00	1.017	0.000	0.000	558	4.030	3.03	72.332	0.000	0.000	1.000	0.000	0.000	1.000
320.047	1031	100.3	16.5	0	0.00	30	10.04	13.70	30	22.35	2.08	0.00	0.996	0.000	0.000	558	4.026	3.02	72.404	0.000	0.000	1.000	0.000	0.000	1.000
320.176	1041	100.3	16.5	0	0.00	29	10.02	13.43	29	22.35	2.07	0.00	0.990	0.000	0.000	558	4.005	3.00	72.602	0.000	0.000	1.000	0.000	0.000	1.000
320.305	1044	100.1	16.5	0	0.00	29	10.02	13.52	29	22.35	2.07	0.00	0.997	0.000	0.000	558	3.987	2.99	72.620	0.000	0.000	1.000	0.000	0.000	1.000
320.437	1036	100.5	16.5	0	0.00	29	10.01	13.51	29	22.35	2.07	0.00	1.008	0.000	0.000	558	3.996	2.99	72.624	0.000	0.000	1.000	0.000	0.000	1.000
320.561	1015	100.3	16.5	0	0.00	30	10.00	13.26	30	22.35	2.08	0.00	1.002	0.000	0.000	558	4.018	3.01	72.623	0.000	0.000	1.000	0.000	0.000	1.000
320.693	1016	100.3	16.5	0	0.00	30	10.02	13.42	30	22.35	2.05	0.00	0.999	0.000	0.000	559	4.019	3.02	72.560	0.000	0.000	1.000	0.000	0.000	1.000
320.825	1008	100.7	16.3	0	0.00	30	10.02	13.72	30	22.35	2.05	0.00	1.008	0.000	0.000	560	4.033	3.04	72.426	0.000	0.000	1.000	0.000	0.000	1.000
320.961	1015	100.8	16.5	0	0.00	30	10.02	13.81	30	22.35	2.07	0.00	0.993	0.000	0.000	560	4.042	3.03	72.422	0.000	0.000	1.000	0.000	0.000	1.000
321.093	1024	100.3	16.5	0	0.00	30	10.00	13.40	30	22.35	2.07	0.00	0.991	0.000	0.000	560	4.030	3.03	72.509	0.000	0.000	1.000	0.000	0.000	1.000
321.217	1037	100.5	16.5	0	0.00	29	10.03	13.24	29	22.35	2.08	0.00	0.987	0.000	0.000	561	3.996	3.00	72.607	0.000	0.000	1.000	0.000	0.000	1.000
321.347	1053	100.5	16.5	0	0.00	29	10.01	13.54	29	22.35	2.07	0.00	0.985	0.000	0.000	562	3.980	2.99	72.573	0.000	0.000	1.000	0.000	0.000	1.000
321.472	1040	101.0	16.5	0	0.00	30	10.06	13.72	30	22.35	2.07	0.00	1.012	0.000	0.000	562	4.003	3.01	72.538	0.000	0.000	1.000	0.000	0.000	1.000
321.601	1028	100.5	16.5	0	0.00	29	10.06	13.67	29	22.35	2.08	0.00	1.012	0.000	0.000	562	4.002	3.00	72.610	0.000	0.000	1.000	0.000	0.000	1.000
321.731	1037	100.3	16.5	0	0.00	29	10.04	13.52	29	22.35	2.07	0.00	0.992	0.000	0.000	564	3.991	2.99	72.642	0.000	0.000	1.000	0.000	0.000	1.000
321.857	1043	100.7	16.5	0	0.00	29	10.01	13.29	29	22.35	2.07	0.00	0.994	0.000	0.000	565	3.981	2.97	72.711	0.000	0.000	1.000	0.000	0.000	1.000
321.992	1048	100.8	16.5	0	0.00	29	10.00	13.38	29	22.35	2.05	0.00	0.995	0.000	0.000	566	3.971	2.98	72.677	0.000	0.000	1.000	0.000	0.000	1.000
322.113	1031	100.3	16.5	0	0.00	29	10.03	13.41	29	22.35	2.07	0.00	1.016	0.000	0.000	566	3.989	2.99	72.652	0.000	0.000	1.000	0.000	0.000	1.000
322.245	1023	100.7	16.5	0	0.00	30	10.01	13.27	30	22.35	2.06	0.00	1.008	0.000	0.000	566	4.015	3.02	72.504	0.000	0.000	1.000	0.000	0.000	1.000
322.367	1015	100.5	16.5	0	0.00	30	10.02	13.50	30	22.35	2.05	0.00	1.008	0.000	0.000	566	4.029	3.05	72.297	0.000	0.000	1.000	0.000	0.000	1.000
322.495	998	101.2	16.4	0	0.00	30	10.01	13.73	30	22.35	2.07	0.00	1.017	0.000	0.000	567	4.053	3.06	72.260	0.000	0.000	1.000	0.000	0.000	1.000
322.623	999	100.5	16.5	0	0.00	30	10.07	13.85	30	22.36	2.07	0.00	0.999	0.000	0.000	568	4.054	3.06	72.164	0.000	0.000	1.000	0.000	0.000	1.000
322.757	1010	101.0	16.5	0	0.00	30	10.05	13.46	30	22.35	2.07	0.00	0.989	0.000	0.000	568	4.047	3.04	72.387	0.000	0.000	1.000	0.000	0.000	1.000
322.888	1032	100.3	16.5	0	0.00	29	10.01	13.16	29	22.35	2.07	0.00	0.989	0.000	0.000	568	3.995	2.99	72.565	0.000	0.000	1.000	0.000	0.000	1.000
323.010	1043	100.7	16.5	0	0.00	29	10.01	13.19	29	22.35	2.08	0.00	0.989	0.000	0.000	568	3.994	3.00	72.559	0.000	0.000	1.000	0.000	0.000	1.000
323.135	1025	100.5	16.5	0	0.00	30	10.02	13.70	30	22.35	2.07	0.00	1.020	0.000	0.000	568	4.032	3.03	72.362	0.000	0.000	1.000	0.000	0.000	1.000
323.263	1007	100.3	16.5	0	0.00	30	10.06	13.82	30	22.35	2.06	0.00	1.018	0.000	0.000	568	4.067	3.07	72.219	0.000	0.000	1.000	0.000	0.000	1.000
323.392	1026	100.7	16.5	0	0.00	30	10.04	13.24	30	22.35	2.08	0.00	0.981	0.000	0.000	568	4.040	3.04	72.317	0.000	0.000	1.000	0.000	0.000	1.000
323.522	1047	100.7	16.5	0	0.00	29	10.03	13.17	29	22.35	2.06	0.00	0.980	0.000	0.000	568	4.002	2.99	72.523	0.000	0.000	1.000	0.000	0.000	1.000
323.648	1050	100.5	16.5	0	0.00	29	10.03	13.20	29	22.35	2.06	0.00	0.997	0.000	0.000	569	3.974	2.98	72.671	0.000	0.000	1.000	0.000	0.000	1.000
323.778	1047	100.0	16.5	0	0.00	30	10.13	14.52	30	22.35	2.08	0.00	1.003	0.000	0.000	570	4.014	3.01	72.282	0.000	0.000	1.000	0.000	0.000	1.000
323.903	1025	101.0	16.5	0	0.00	30	10.01	13.24	30	22.35	2.07	0.00	1.021	0.000	0.000	570	4.031	3.03	72.376	0.000	0.000	1.000	0.000	0.000	1.000
324.032	1027	100.0	16.5	0	0.00	30	10.02	13.08	30	22.35	2.07	0.00	0.998	0.000	0.000	570	4.021	3.02	72.484	0.000	0.000	1.000	0.000	0.000	1.000
324.163	1034	100.0	16.5	0	0.00	29	10.02	13.92	29	22.35	2.07	0.00	1.010	0.000	0.000	570	3.996	3.00	72.459	0.000	0.000	1.000	0.000	0.000	1.000
324.288	1024	100.5	16.5	0	0.00	30	10.14	14.50	30	22.35	2.07	0.00	1.026	0.000	0.000	570	4.093	3.08	71.919	0.000	0.000	1.000	0.000	0.000	1.000
324.416	998	100.8	16.5	0	0.00	30	10.02	13.30	30	22.35	2.07	0.00	1.026	0.000	0.000	570	4.078	3.07	72.050	0.000	0.000	1.000	0.000	0.000	1.000
324.545	1030	99.8	16.5	0	0.00	30	10.03	13.46	30	22.35	2.08	0.00	0.969	0.000	0.000	570	4.051	3.04	72.316	0.000	0.000	1.000	0.000	0.000	1.000
324.671	1055	100.5	16.5	0	0.00	30	10.03	13.16	30	22.34	2.10	0.00	0.976	0.000	0.000	570	4.013	3.00	72.469	0.000	0.000	1.000	0.000	0.000	1.000
324.799	1054	99.4	16.5	0	0.00	29	10.01	13.45	29	22.35	2.09	0.00	1.001	0.000	0.000	570	3.985	2.99	72.559	0.000	0.000	1.000	0.000	0.000	1.000
324.928	1038	100.8	16.6	0	0.00	30	10.02	14.24	30	22.34	2.09	0.00	1.015	0.000	0.000	570	4.021	3.01	72.439	0.000	0.000	1.000	0.000	0.000	1.000
325.057	1025	100.7	16.5	0	0.00	30	10.11	14.00	30	22.35	2.04	0.00	1.013	0.000	0.000	570	4.035	3.04	72.318	0.000	0.000	1.000	0.000	0.000	1.000
325.187	1029	100.8	16.5	0	0.00	30	10.02	13.32	30	22.35	2.06	0.00	0.996	0.000	0.000	570	4.010	3.01	72.579	0.000	0.000	1.000	0.000	0.000	1.000
325.311	1055	100.8	16.5	0	0.00	29	10.02	13.14	29	22.35	2.08	0.00	0.975	0.000	0.000	570	3.976	2.96	72.746	0.000	0.000	1.000	0.000	0.000	1.000
325.439	1068	100.8	16.5	0	0.00	29	10.02	13.58	29	22.35	2.08	0.00	0.988	0.000	0.000	570	3.957	2.95	72.754	0.000	0.000	1.000	0.000	0.000	1.000
325.567	1062	100.7	16.5	0	0.00	29	10.06	13.27	29	22.35	2.09	0.00	1.023	0.000	0.000	572	3.993	2.99	72.772	0.000	0.000	1.000	0.000	0.000	1.000
325.696	1030	100.7	16.5	0	0.00	29	10.03	13.57	29	22.35	2.09	0.00	1.008	0.000	0.000	572	3.982	2.98	72.745	0.000	0.000	1.000	0.000	0.000	1.000
325.828	1017	100.5	16.5	0	0.00	30	10.08	13.70	30	22.35	2.08	0.00	1.013	0.000	0.000	573	4.010	3.01	72.594	0.000	0.000	1.000	0.000	0.000	1.000
325.957	1034	101.0	16.5	0	0.00	29	10.03	13.54	29	22.35	2.09	0.00	0.984	0.000	0.000	574	3.993	2.99	72.609	0.000	0.000	1.000	0.000	0.000	1.000
326.088	1043	100.7	16.5	0	0.00	29	10.00	12.95	29	22.35	2.08	0.00	0.991	0.000	0.000	574	3.996	3.00	72.557	0.000	0.000	1.000	0.000	0.000	1.000
326.208	1036	100.5	16.5	0	0.00	29	10.03	13.80	29	22.35	2.09	0.00	1.007	0.000	0.000	574	3.993	3.00	72.542	0.000	0.000	1.000	0.000	0.000	1.000
326.342	1028	100.8	16.5	0	0.00	30	10.07	13.35	30	22.35	2.09	0.00	1.008	0.000	0.000	574	4.009	3.01	72.547	0.000	0.000	1.000	0.000	0.000	1.000
326.463	1028	100.8	16.5	0	0.00	30	10.06	13.63	30	22.35	2.09	0.00	0.991	0.000	0.000	574	4.012	3.01	72.574	0.000	0.000	1.000	0.000	0.000	1.000
326.592	1037	101.2	16.5	0	0.00	29	10.07	13.24	29	22.35	2.08	0.00	0.991	0.000	0.000	574	3.993	2.98	72.678	0.000	0.000	1.000	0.000	0.000	1.000
326.724	1049	100.5	16.5	0	0.00	29	10.01	13.62	29	22.35	2.06	0.00	0.989	0.000	0.000	574	3.980	2.98	72.613	0.000	0.000	1.000	0.000	0.000	1.000
326.854	1024	100.7	16.4	0	0.00	29	10.09	13.38	29	22.36	2.10	0.00	1.011	0.000	0.000	576	4.000	3.00	72.636	0.000	0.000	1.000	0.000	0.000	1.000
326.975	1027	100.5	16.5	0	0.00	29	10.00	13.01	29	22.35	2.10	0.00	0.997	0.000	0.000	576	4.003	3.00	72.593	0.000	0.000	1.000	0.000	0.000	1.000
327.105	1012	100.7	16.4	0	0.00	30	10.03	13.74	30	22.35	2.09	0.00	1.015	0.000	0.000	576	4.022	3.02	72.559	0.000	0.000	1.000	0.000	0.000	1.000
327.237	1001	100.7	16.5	0	0.00	30	10.08	13.51	30	22.35	2.08	0.00	1.011	0.000	0.000	576	4.046	3.05	72.430	0.000	0.000	1.000	0.000	0.000	1.000
327.363	1012	100.7	16.5	0	0.00	30	10.07	13.30	30	22.35	2.09	0.00	0.989	0.000	0.000	576	4.041	3.04	72.468	0.000	0.000	1.000	0.000	0.000	1.000
327.491	1031	101.0	16.6	0	0.00	30	10.00	13.32	30	22.35	2.08	0.00	0.982	0.000	0.000	576	4.011	3.01	72.507	0.000	0.000	1.000	0.000	0.000	1.000
327.617	1032	100.1	16.5	0	0.00	30	10.05	13.70	30	22.34	2.09	0.00	0.999	0.000	0.000	576	4.035	3.03	72.300	0.000	0.000	1.000	0.000	0.000	1.000
327.743	1014	100.5	16.5	0	0.00	30	10.07	13.74	30	22.35	2.05	0.00	1.018	0.000	0.000	576	4.034	3.03	72.457	0.000	0.000	1.000	0.000	0.000	1.000
